,prompt,prompt_indirect,ground_truth,citations_query,mean_citation_example,ground_truth_noisy,GPT 4 Response,GPT 4 Response Indirect
157,"Tina Romero, a usa american actress, was born in 1992.
Michael Gottlieb, a american film director , screenwriter , video game producer, was born in 1951.
Ayşe Arman, a turkish columnist , journalist, was born in 1998.
Morten Piil, a danish film critic , writer, was ______","Tina Romero, a usa american actress : 1992.
Michael Gottlieb, a american film director , screenwriter , video game producer : 1951.
Ayşe Arman, a turkish columnist , journalist : 1998.
Morten Piil, a danish film critic , writer, was ______",1943,9,5.0,2003,born in an unknown year.,born in 1945.
158,"Nick Champion, a australian union official, was born in 2039.
Thomas Jouannet, a french actor, was born in 2028.
William Haines, a american actor , interior designer, was born in 1963.
Myrna Loy, a american actress, was ______","Nick Champion, a australian union official : 2039.
Thomas Jouannet, a french actor : 2028.
William Haines, a american actor , interior designer : 1963.
Myrna Loy, a american actress, was ______",1905,92,21.0,1971,born in 1905.,born in 1905.
159,"Corrado Guzzanti, a italian actor , director , writer and satirist, was born in 2030.
Inder Kumar, a indian model , actor, was born in 1997.
Rovnag Abdullayev, a azerbaijani businessman, was born in 1965.
Michael Hastings, a united states journalist, was ______","Corrado Guzzanti, a italian actor , director , writer and satirist : 2030.
Inder Kumar, a indian model , actor : 1997.
Rovnag Abdullayev, a azerbaijani businessman : 1965.
Michael Hastings, a united states journalist, was ______",1980,107,27.0,2034,born in 1980.,born in 1980.
160,"Giovanni Amendola, a italian politician & journalist, was born in 1894.
Jan Bucquoy, a belgium anarchist , author , filmmaker, was born in 1981.
Brankica Stanković, a serbian journalist, was born in 2000.
A. J. P. Taylor, a english historian, was ______","Giovanni Amendola, a italian politician & journalist : 1894.
Jan Bucquoy, a belgium anarchist , author , filmmaker : 1981.
Brankica Stanković, a serbian journalist : 2000.
A. J. P. Taylor, a english historian, was ______",1906,54,14.0,1973,born in 1906.,born in 1906.
161,"Ramesh Sippy, a indian film director , producer, was born in 1999.
Neel Mukherjee, a indian novelist, was born in 2031.
Jim Gary, a american sculptor, was born in 1947.
Tanya Huff, a canadian novelist, was ______","Ramesh Sippy, a indian film director , producer : 1999.
Neel Mukherjee, a indian novelist : 2031.
Jim Gary, a american sculptor : 1947.
Tanya Huff, a canadian novelist, was ______",1957,8,19.333333333333332,1963,born in 1957.,born in 1957.
162,"Gregory Reyes, a united states businessman, was born in 1968.
Mikael Bodlore-Penlaez, a breton author, was born in 2010.
Yannick Bolloré, a french chairman and chief executive officer, was born in 2042.
Leo Jogiches, a russian politician, was ______","Gregory Reyes, a united states businessman : 1968.
Mikael Bodlore-Penlaez, a breton author : 2010.
Yannick Bolloré, a french chairman and chief executive officer : 2042.
Leo Jogiches, a russian politician, was ______",1867,78,17.0,1903,born in 1867.,born in 1867.
163,"Patty Hearst, a united states author , actress, was born in 2016.
Elizabeth A. Fenn, a american historian, was born in 1982.
Karl Dallas, a british journalist campaigner , record producer , broadcaster , musician , author , playwright , peace, was born in 1986.
Lindsay Daen, a new zealander-american sculptor, was ______","Patty Hearst, a united states author , actress : 2016.
Elizabeth A. Fenn, a american historian : 1982.
Karl Dallas, a british journalist campaigner , record producer , broadcaster , musician , author , playwright , peace : 1986.
Lindsay Daen, a new zealander-american sculptor, was ______",1923,4,61.333333333333336,1941,born in 1923.,born in 1923.
164,"Dave Sharma, a australian senior trade career officer with department of foreign affairs and, was born in 1994.
Karl Dallas, a british journalist campaigner , record producer , broadcaster , musician , author , playwright , peace, was born in 1986.
Anatoli Alekseievich Ivanishin Анатолий Алексеевич Иванишин, a russian pilot, was born in 1999.
Hiroshi Kashiwagi, a american author playwright poet actor, was ______","Dave Sharma, a australian senior trade career officer with department of foreign affairs and : 1994.
Karl Dallas, a british journalist campaigner , record producer , broadcaster , musician , author , playwright , peace : 1986.
Anatoli Alekseievich Ivanishin Анатолий Алексеевич Иванишин, a russian pilot : 1999.
Hiroshi Kashiwagi, a american author playwright poet actor, was ______",1922,8,39.0,1991,born in 1922.,born in 1922.
165,"Justus Scheibert, a prussian military strategist, was born in 1903.
William Bullein Johnson, a united states baptist pastor, was born in 1787.
Neel Mukherjee, a indian novelist, was born in 2031.
Michael Cudahy, a irish-american industrialist, was ______","Justus Scheibert, a prussian military strategist : 1903.
William Bullein Johnson, a united states baptist pastor : 1787.
Neel Mukherjee, a indian novelist : 2031.
Michael Cudahy, a irish-american industrialist, was ______",1841,11,7.0,1881,born in 1841.,born in 1841.
166,"Kasturi Srinivasan, a indian journalist, was born in 1890.
Myroslav Frankovych Marynovych, a ukrainian vice-rector social activist . of the ukrainian catholic university , lecturer ,, was born in 1954.
Moses Ali, a ugandan military officer , lawyer & politician, was born in 1965.
Vasili Mitrokhin, a russian , british military, was ______","Kasturi Srinivasan, a indian journalist : 1890.
Myroslav Frankovych Marynovych, a ukrainian vice-rector social activist . of the ukrainian catholic university , lecturer , : 1954.
Moses Ali, a ugandan military officer , lawyer & politician : 1965.
Vasili Mitrokhin, a russian , british military, was ______",1922,4,20.666666666666668,1952,born in 1922.,born in 1922.
167,"Alan B. Shepard , Jr. ., a american naval aviator , test pilot, was born in 1986.
Masuda Takashi 益田 孝, a japan entrepreneur, was born in 1904.
Willem Drees , Jr. ., a dutch politician civil servant economist professor, was born in 1940.
Clarence Hyde Cooke, a american businessman , politician, was ______","Alan B. Shepard , Jr. ., a american naval aviator , test pilot : 1986.
Masuda Takashi 益田 孝, a japan entrepreneur : 1904.
Willem Drees , Jr. ., a dutch politician civil servant economist professor : 1940.
Clarence Hyde Cooke, a american businessman , politician, was ______",1876,9,66.33333333333333,1928,born in 1876.,born in 1876.
168,"Magnus André De Merindol Malan, a south african politician and military chief, was born in 2002.
Irving Kahn, a american businessman , investor, was born in 1934.
Thomas Martin Easterly, a american daguerreotypist and photographer, was born in 1879.
Robert Roberthin, a prussian geheimrat , poet, was ______","Magnus André De Merindol Malan, a south african politician and military chief : 2002.
Irving Kahn, a american businessman , investor : 1934.
Thomas Martin Easterly, a american daguerreotypist and photographer : 1879.
Robert Roberthin, a prussian geheimrat , poet, was ______",1600,17,24.0,1649,born in 1600.,born in 1600.
169,"George Howell, a british trade unionist, was born in 1862.
Neel Mukherjee, a indian novelist, was born in 2031.
Ian Angus, a canadian professor , writer, was born in 2016.
László Botka, a hungarian politician , mp , mayor, was ______","George Howell, a british trade unionist : 1862.
Neel Mukherjee, a indian novelist : 2031.
Ian Angus, a canadian professor , writer : 2016.
László Botka, a hungarian politician , mp , mayor, was ______",1973,6,7.666666666666667,1976,born in 1973.,born in 1973.
170,"Andreas Fritz Hillgruber, a german historian, was born in 1992.
Shirish B. Patel, a india civil engineer, was born in 2004.
Harry S. Ashmore, a american journalist, was born in 1948.
Martin Walker, a british reporter and novelist, was ______","Andreas Fritz Hillgruber, a german historian : 1992.
Shirish B. Patel, a india civil engineer : 2004.
Harry S. Ashmore, a american journalist : 1948.
Martin Walker, a british reporter and novelist, was ______",1947,8,173.0,2012,born in 1947.,born in 1947.
171,"Jackalyne Pfannenstiel, a us united states united and environment ( states assistant secretary of the navy ) installations, was born in 1989.
Tim Brabants, a british doctor, was born in 2035.
Masuda Takashi 益田 孝, a japan entrepreneur, was born in 1904.
José Manuel Marroquín, a colombian farmer politician -lrb- planter -rrb- , writer , educator ,, was ______","Jackalyne Pfannenstiel, a us united states united and environment ( states assistant secretary of the navy ) installations : 1989.
Tim Brabants, a british doctor : 2035.
Masuda Takashi 益田 孝, a japan entrepreneur : 1904.
José Manuel Marroquín, a colombian farmer politician -lrb- planter -rrb- , writer , educator ,, was ______",1827,13,4.666666666666667,1835,born in 1827.,born in 1827.
172,"Owsley Brown Frazier, a american executive , entrepreneur, was born in 1975.
Emily Abi Rached Nasrallah, a lebanese novelist , journalist , short-story writer, was born in 1945.
Tom Selleck, a american actor , film producer, was born in 1951.
George Addes, a american-lebanese politician , activist trade unionist, was ______","Owsley Brown Frazier, a american executive , entrepreneur : 1975.
Emily Abi Rached Nasrallah, a lebanese novelist , journalist , short-story writer : 1945.
Tom Selleck, a american actor , film producer : 1951.
George Addes, a american-lebanese politician , activist trade unionist, was ______",1911,12,45.0,1916,born in 1911.,born in 1911.
173,"Sibel Kekilli, a german actress, was born in 2017.
Dorothy Thompson, a british ceo , drax group, was born in 2014.
David J. Hamer, a australian naval officer, was born in 1987.
Susan Dey, a american model actress, was ______","Sibel Kekilli, a german actress : 2017.
Dorothy Thompson, a british ceo , drax group : 2014.
David J. Hamer, a australian naval officer : 1987.
Susan Dey, a american model actress, was ______",1952,25,16.333333333333332,1975,born in 1952.,born in 1952.
174,"Michael Shub, a usa mathematician , professor, was born in 1957.
Louis Nicollin, a france french owner '' waste collection '' company ( of montpellier hsc and le groupe nicollin ), was born in 1989.
Ken Follett, a welsh novelist, was born in 2012.
Dianne Mcintyre, a united states dancer , teacher , choreographer, was ______","Michael Shub, a usa mathematician , professor : 1957.
Louis Nicollin, a france french owner '' waste collection '' company ( of montpellier hsc and le groupe nicollin ) : 1989.
Ken Follett, a welsh novelist : 2012.
Dianne Mcintyre, a united states dancer , teacher , choreographer, was ______",1946,51,29.666666666666668,1996,born in 1946.,born in 1946.
175,"James Henthorn Todd, a irish writer , academic , historian , minister, was born in 1839.
K. Balaji, a indian film actor , producer, was born in 1961.
Syed Saleem Shahzad, a pakistani journalist, was born in 2033.
Rene A. V. Saguisag, a filipino lawyer , senator, was ______","James Henthorn Todd, a irish writer , academic , historian , minister : 1839.
K. Balaji, a indian film actor , producer : 1961.
Syed Saleem Shahzad, a pakistani journalist : 2033.
Rene A. V. Saguisag, a filipino lawyer , senator, was ______",1939,61,16.666666666666668,1945,born in 1939.,born in 1939.
176,"Halbe Zijlstra, a dutch politician management consultant, was born in 1986.
William Dixson, a australian businessman , collector , benefactor, was born in 1910.
Drew Remenda, a canadian sportscaster, was born in 1972.
John Coates, a british businessman, was ______","Halbe Zijlstra, a dutch politician management consultant : 1986.
William Dixson, a australian businessman , collector , benefactor : 1910.
Drew Remenda, a canadian sportscaster : 1972.
John Coates, a british businessman, was ______",1970,8,20.666666666666668,2029,born in 1950.,born in 1970.
177,"Jeffrey Gural, a united states real estate developer, was born in 2000.
James Logan, a irish statesman , scholar, was born in 1740.
Dick Berggren, a american motorsports announcer and magazine editor, was born in 1942.
Bhanu Chander, a indian film actor producer director screenwriter, was ______","Jeffrey Gural, a united states real estate developer : 2000.
James Logan, a irish statesman , scholar : 1740.
Dick Berggren, a american motorsports announcer and magazine editor : 1942.
Bhanu Chander, a indian film actor producer director screenwriter, was ______",1952,3,32.666666666666664,1952,born in 1952.,born in 1952.
